,argument,ph,lof,svm
0,"('tomato', 10)",0.8938580246913581,0.9670987654320987,0.8944444444444444
1,"('tomato', 11)",0.9543209876543209,0.9670987654320987,0.8944444444444444
2,"('tomato', 12)",0.9382098765432099,0.9670987654320987,0.8944444444444444
